Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
400674;1000009249088349500;63721295318178;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400675;1000009249091898700;63721295318178;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400676;1000009249101918000;63721295318195;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400677;1000009249112072100;63721295318195;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400678;1000009249121894000;63721295318212;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400679;1000009249136997400;63721295318228;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400680;1000009249149093400;63721295318245;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400681;1000009249156018500;63721295318245;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400682;1000009249164955900;63721295318262;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400683;1000009249174683100;63721295318262;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400684;1000009249182117400;63721295318278;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400685;1000009249191678500;63721295318278;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400686;1000009249202349300;63721295318295;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400687;1000009249211947100;63721295318295;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400688;1000009249222081900;63721295318311;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400689;1000009249232120000;63721295318329;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400690;1000009249242013900;63721295318329;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400691;1000009249252144100;63721295318344;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400692;1000009249262005900;63721295318344;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400693;1000009249272145400;63721295318361;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400694;1000009249282584200;63721295318378;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400695;1000009249292507500;63721295318378;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400696;1000009249302341500;63721295318395;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400697;1000009249312281700;63721295318395;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400698;1000009249322444500;63721295318411;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400699;1000009249332531600;63721295318428;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400700;1000009249342618000;63721295318428;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400701;1000009249352245400;63721295318445;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400702;1000009249362502200;63721295318445;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400703;1000009249372422800;63721295318462;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400704;1000009249382123700;63721295318478;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400705;1000009249397908300;63721295318495;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400706;1000009249403493000;63721295318495;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400707;1000009249417358900;63721295318512;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400708;1000009249427564000;63721295318512;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400709;1000009249432758300;63721295318528;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400710;1000009249442614400;63721295318528;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400711;1000009249457913000;63721295318545;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400712;1000009249463818500;63721295318561;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400713;1000009249475155300;63721295318561;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400714;1000009249485117200;63721295318578;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400715;1000009249493162800;63721295318578;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400716;1000009249502644400;63721295318594;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400718;1000009249523086700;63721295318611;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400719;1000009249533196300;63721295318628;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400720;1000009249542999900;63721295318628;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400721;1000009249552989400;63721295318645;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400722;1000009249563035800;63721295318645;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400723;1000009249572974400;63721295318661;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400724;1000009249583341900;63721295318678;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400725;1000009249592842300;63721295318678;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400726;1000009249603045500;63721295318695;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400727;1000009249612605200;63721295318695;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400728;1000009249623051000;63721295318712;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400729;1000009249632856500;63721295318729;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400730;1000009249642695500;63721295318729;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400731;1000009249652556600;63721295318745;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400732;1000009249662651600;63721295318745;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400733;1000009249672766600;63721295318762;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400734;1000009249682667400;63721295318795;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400735;1000009249692715300;63721295318795;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400736;1000009249702736200;63721295318795;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400737;1000009249712820300;63721295318795;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400738;1000009249722765300;63721295318811;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400739;1000009249732980600;63721295318828;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400740;1000009249742767100;63721295318828;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400741;1000009249752933200;63721295318844;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400742;1000009249762799900;63721295318844;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400743;1000009249772813400;63721295318861;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400744;1000009249782941700;63721295318878;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400745;1000009249792878500;63721295318878;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400746;1000009249802824000;63721295318895;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400747;1000009249812942100;63721295318895;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400748;1000009249822859300;63721295318911;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400749;1000009249832996300;63721295318928;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400750;1000009249842906900;63721295318928;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400751;1000009249853018900;63721295318944;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400752;1000009249863152400;63721295318962;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400753;1000009249873101100;63721295318962;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400754;1000009249882987500;63721295318978;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400755;1000009249892943600;63721295318978;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400756;1000009249903065900;63721295318995;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400758;1000009249923244200;63721295319012;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400759;1000009249933520300;63721295319028;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400760;1000009249943113100;63721295319028;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400761;1000009249953075800;63721295319044;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400762;1000009249963199000;63721295319062;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400763;1000009249972573700;63721295319062;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400764;1000009249993809700;63721295319078;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400765;1000009249995620600;63721295319078;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400766;1000009250003447400;63721295319094;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400767;1000009250013381200;63721295319112;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400768;1000009250022610000;63721295319112;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400769;1000009250032607900;63721295319128;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400770;1000009250042642600;63721295319128;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400771;1000009250052582500;63721295319145;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400772;1000009250062618700;63721295319145;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400773;1000009250072552600;63721295319161;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400774;1000009250082619000;63721295319178;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400775;1000009250092566800;63721295319178;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400776;1000009250102698700;63721295319195;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400777;1000009250112775100;63721295319195;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400778;1000009250122770200;63721295319212;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400779;1000009250132788400;63721295319228;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400780;1000009250142761600;63721295319228;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400781;1000009250152763300;63721295319245;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400782;1000009250162853500;63721295319245;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400783;1000009250172856800;63721295319262;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400784;1000009250182897600;63721295319278;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400785;1000009250192859300;63721295319278;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400786;1000009250202815800;63721295319295;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400787;1000009250212962400;63721295319295;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400788;1000009250223040700;63721295319312;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400789;1000009250232969900;63721295319328;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400790;1000009250242970900;63721295319328;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400791;1000009250252989400;63721295319345;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400792;1000009250262974500;63721295319345;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400793;1000009250272969500;63721295319362;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400794;1000009250283089400;63721295319378;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400795;1000009250293083400;63721295319378;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400796;1000009250303067900;63721295319395;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400797;1000009250313134700;63721295319395;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400798;1000009250323123900;63721295319412;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400799;1000009250333135000;63721295319429;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400800;1000009250343177400;63721295319429;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400801;1000009250353235500;63721295319445;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400802;1000009250363210400;63721295319445;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400803;1000009250373272600;63721295319462;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400804;1000009250383325500;63721295319479;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400805;1000009250393190600;63721295319479;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400806;1000009250403203900;63721295319495;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400807;1000009250413449200;63721295319495;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400808;1000009250423479400;63721295319512;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400809;1000009250433466400;63721295319528;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400810;1000009250443359600;63721295319528;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400811;1000009250453375600;63721295319545;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400812;1000009250463396800;63721295319545;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400813;1000009250473555500;63721295319562;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400814;1000009250483554200;63721295319579;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400815;1000009250493492400;63721295319579;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400816;1000009250503458500;63721295319595;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400817;1000009250513573200;63721295319612;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400818;1000009250523548300;63721295319612;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400819;1000009250533527900;63721295319628;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400820;1000009250543630400;63721295319628;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400821;1000009250553573000;63721295319644;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400822;1000009250563660600;63721295319661;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400823;1000009250573616000;63721295319661;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400824;1000009250583620900;63721295319678;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400825;1000009250593591900;63721295319678;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400826;1000009250603778000;63721295319695;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400827;1000009250613843400;63721295319711;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400828;1000009250623704300;63721295319711;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400829;1000009250633755400;63721295319728;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400830;1000009250643702600;63721295319728;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400831;1000009250653748600;63721295319745;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400832;1000009250663748600;63721295319762;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400833;1000009250673854700;63721295319762;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400834;1000009250683881700;63721295319778;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400835;1000009250693830600;63721295319778;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400836;1000009250703821700;63721295319795;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400837;1000009250713900900;63721295319812;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400838;1000009250723872600;63721295319812;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400839;1000009250734032500;63721295319829;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400840;1000009250743973600;63721295319829;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400841;1000009250754004600;63721295319845;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400842;1000009250763969600;63721295319862;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400843;1000009250774045700;63721295319862;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400844;1000009250784057700;63721295319878;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400845;1000009250794130800;63721295319878;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400846;1000009250804068400;63721295319895;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400847;1000009250814283400;63721295319912;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400848;1000009250824113400;63721295319912;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400849;1000009250834256500;63721295319928;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400850;1000009250844141500;63721295319928;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400851;1000009250854098400;63721295319946;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400852;1000009250864230700;63721295319962;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400853;1000009250874231400;63721295319962;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400854;1000009250884235100;63721295319978;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400855;1000009250894287400;63721295319978;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
